id,plant_id,account_type,category,is_active,plant_name,unit,    plant_condition,year,compensation_price,notes
7814,PLTB0137,B,ห,1,หญ้าแทงโคล่า,ตร.ม,มีผล/ขนาดใหญ่,2564,20,
7815,PLTB0138,B,ห,1,หญ้ารูซี่,ตร.ม,ไม่มีผล/ขนาดเล็ก,2564,10,
7816,PLTB0138,B,ห,1,หญ้ารูซี่,ตร.ม,มีผล/ขนาดใหญ่,2564,10,
7817,PLTB0139,B,ห,1,หนวดปลาหมึก,ต้น,ไม่มีผล/ขนาดเล็ก,2564,300,
7818,PLTB0139,B,ห,1,หนวดปลาหมึก,ต้น,มีผล/ขนาดใหญ่,2564,550,
7819,PLTB0140,B,ห,1,หนวดแมว พยับเมฆ อีตู่ดง บางรักป่า,ต้น,ไม่มีผล/ขนาดเล็ก,2564,45,
7820,PLTB0140,B,ห,1,หนวดแมว พยับเมฆ อีตู่ดง บางรักป่า,ต้น,มีผล/ขนาดใหญ่,2564,80,
7821,PLTB0141,B,ห,1,หน่อไม้ฝรั่ง,ไร่,ไม่มีผล/ขนาดเล็ก,2564,104330,
7822,PLTB0141,B,ห,1,หน่อไม้ฝรั่ง,ไร่,มีผล/ขนาดใหญ่,2564,104330,
7823,PLTB0142,B,ห,1,หน้าวัว,ต้น,ไม่มีผล/ขนาดเล็ก,2564,45,
7824,PLTB0142,B,ห,1,หน้าวัว,ต้น,มีผล/ขนาดใหญ่,2564,80,
7825,PLTB0143,B,ห,1,หนุมานประสานกาย,ต้น,ไม่มีผล/ขนาดเล็ก,2564,60,
7826,PLTB0143,B,ห,1,หนุมานประสานกาย,ต้น,มีผล/ขนาดใหญ่,2564,100,
7827,PLTB0144,B,ห,1,หม่อน,ไร่,ไม่มีผล/ขนาดเล็ก,2564,14490,
7828,PLTB0144,B,ห,1,หม่อน,ไร่,มีผล/ขนาดใหญ่,2564,14490,
7829,PLTB0145,B,ห,1,หม่อนพันธุ์เกษตร,ไร่,ไม่มีผล/ขนาดเล็ก,2564,13660,
7830,PLTB0145,B,ห,1,หม่อนพันธุ์เกษตร,ไร่,มีผล/ขนาดใหญ่,2564,13660,
7831,PLTB0146,B,ห,1,หม่อนพันธุ์พื้นเมือง,ไร่,ไม่มีผล/ขนาดเล็ก,2564,6560,
7832,PLTB0146,B,ห,1,หม่อนพันธุ์พื้นเมือง,ไร่,มีผล/ขนาดใหญ่,2564,6560,
7833,PLTB0147,B,ห,1,หลิวไต้หวัน,ต้น,ไม่มีผล/ขนาดเล็ก,2564,20,
7834,PLTB0147,B,ห,1,หลิวไต้หวัน,ต้น,มีผล/ขนาดใหญ่,2564,40,
7835,PLTB0148,B,ห,1,หวายเขียว,ต้น,ไม่มีผล/ขนาดเล็ก,2564,350,
7836,PLTB0148,B,ห,1,หวายเขียว,ต้น,มีผล/ขนาดใหญ่,2564,700,
7837,PLTB0149,B,ห,1,หัวหอมเล็ก,ไร่,ไม่มีผล/ขนาดเล็ก,2564,1380,
7838,PLTB0149,B,ห,1,หัวหอมเล็ก,ไร่,มีผล/ขนาดใหญ่,2564,1380,
7839,PLTB0150,B,ห,1,หัวหอมใหญ่,ไร่,ไม่มีผล/ขนาดเล็ก,2564,4370,
7840,PLTB0150,B,ห,1,หัวหอมใหญ่,ไร่,มีผล/ขนาดใหญ่,2564,4370,
7841,PLTB0151,B,อ,1,ออมทอง เงิน นาค เพชร,ต้น,ไม่มีผล/ขนาดเล็ก,2564,45,
7842,PLTB0151,B,อ,1,ออมทอง เงิน นาค เพชร,ต้น,มีผล/ขนาดใหญ่,2564,80,
7843,PLTB0152,B,อ,1,อ้อยพันธุ์น้ำตาล,ไร่,ไม่มีผล/ขนาดเล็ก,2564,39110,
7844,PLTB0152,B,อ,1,อ้อยพันธุ์น้ำตาล,ไร่,มีผล/ขนาดใหญ่,2564,39110,
7845,PLTB0153,B,อ,1,อ้อยกิน,กอ,ไม่มีผล/ขนาดเล็ก,2564,50,5 ลำต่อ 1 กอ
7846,PLTB0153,B,อ,1,อ้อยกิน,กอ,มีผล/ขนาดใหญ่,2564,50,5 ลำต่อ 1 กอ
7847,PLTB0154,B,อ,1,อากาเว่,ต้น,ไม่มีผล/ขนาดเล็ก,2564,820,
7848,PLTB0154,B,อ,1,อากาเว่,ต้น,มีผล/ขนาดใหญ่,2564,1640,
7849,PLTA0001,A,ก,1,กรรณิการ์,ต้น,ไม่มีผล/ขนาดเล็ก,2565,275,
7850,PLTA0001,A,ก,1,กรรณิการ์,ต้น,มีผล/ขนาดใหญ่,2565,550,
7851,PLTA0002,A,ก,1,กระบก,ต้น,ไม่มีผล/ขนาดเล็ก,2565,640,
7852,PLTA0002,A,ก,1,กระบก,ต้น,มีผล/ขนาดใหญ่,2565,1280,
7853,PLTA0003,A,ก,1,กระบาก,ต้น,ไม่มีผล/ขนาดเล็ก,2565,640,
7854,PLTA0003,A,ก,1,กระบาก,ต้น,มีผล/ขนาดใหญ่,2565,1280,
7855,PLTA0004,A,ก,1,กระดังงา,ต้น,ไม่มีผล/ขนาดเล็ก,2565,545,
7856,PLTA0004,A,ก,1,กระดังงา,ต้น,มีผล/ขนาดใหญ่,2565,1090,
7857,PLTA0005,A,ก,1,กระโดน,ต้น,ไม่มีผล/ขนาดเล็ก,2565,115,
7858,PLTA0005,A,ก,1,กระโดน,ต้น,มีผล/ขนาดใหญ่,2565,230,
7859,PLTA0006,A,ก,1,กระเบา,ต้น,ไม่มีผล/ขนาดเล็ก,2565,,
7860,PLTA0006,A,ก,1,กระเบา,ต้น,มีผล/ขนาดใหญ่,2565,,
7861,PLTA0007,A,ก,1,กระถิน,ต้น,ไม่มีผล/ขนาดเล็ก,2565,290,"1) กระถิน มิได้ปลูกเป็นหลักในการดำรงชีพจ่ายเต็มราคาในบัญชี
2) กระถินปลูกเป็นแนวรั้ว
     ก) ถ้าความสูงเกินกว่า 1 เมตร จ่าย 30 บาท ต่อความยาว 1 เมตร
     ข) ถ้าความสูงไม่เกิน 1 เมตร จ่าย 20 บาทต่อความยาว 1 เมตร
3) กระถินที่ปลูกอย่างหนาแน่นหรือปลูกเป็นไร่ถือจ่ายไร่ละ 1,000 บาท"
7862,PLTA0007,A,ก,1,กระถิน,ต้น,มีผล/ขนาดใหญ่,2565,580,"1) กระถิน มิได้ปลูกเป็นหลักในการดำรงชีพจ่ายเต็มราคาในบัญชี
2) กระถินปลูกเป็นแนวรั้ว
     ก) ถ้าความสูงเกินกว่า 1 เมตร จ่าย 30 บาท ต่อความยาว 1 เมตร
     ข) ถ้าความสูงไม่เกิน 1 เมตร จ่าย 20 บาทต่อความยาว 1 เมตร
3) กระถินที่ปลูกอย่างหนาแน่นหรือปลูกเป็นไร่ถือจ่ายไร่ละ 1,000 บาท"
7863,PLTA0008,A,ก,1,กระถินณรงค์,ต้น,ไม่มีผล/ขนาดเล็ก,2565,490,
7864,PLTA0008,A,ก,1,กระถินณรงค์,ต้น,มีผล/ขนาดใหญ่,2565,980,
7865,PLTA0009,A,ก,1,กระถินเทพา,ต้น,ไม่มีผล/ขนาดเล็ก,2565,250,
7866,PLTA0009,A,ก,1,กระถินเทพา,ต้น,มีผล/ขนาดใหญ่,2565,500,
7867,PLTA0010,A,ก,1,กระถินยักษ์,ต้น,ไม่มีผล/ขนาดเล็ก,2565,250,
7868,PLTA0010,A,ก,1,กระถินยักษ์,ต้น,มีผล/ขนาดใหญ่,2565,500,
7869,PLTA0011,A,ก,1,กระท้อนทั่วไป,ต้น,ไม่มีผล/ขนาดเล็ก,2565,1530,
7870,PLTA0011,A,ก,1,กระท้อนทั่วไป,ต้น,มีผล/ขนาดใหญ่,2565,3060,
7871,PLTA0012,A,ก,1,กระท้อนพันธุ์ดี,ต้น,ไม่มีผล/ขนาดเล็ก,2565,2730,
7872,PLTA0012,A,ก,1,กระท้อนพันธุ์ดี,ต้น,มีผล/ขนาดใหญ่,2565,5460,
7873,PLTA0013,A,ก,1,กระท่อม ก. อายุไม่เกิน 2 ปี,ต้น,ไม่มีผล/ขนาดเล็ก,2565,,
7874,PLTA0013,A,ก,1,กระท่อม ก. อายุไม่เกิน 2 ปี,ต้น,มีผล/ขนาดใหญ่,2565,,
7875,PLTA0013,A,ก,1,กระท่อม ข. อายุเกิน 2 ปีแต่ไม่เกิน 3 ปี,ต้น,ไม่มีผล/ขนาดเล็ก,2565,,
7876,PLTA0013,A,ก,1,กระท่อม ข. อายุเกิน 2 ปีแต่ไม่เกิน 3 ปี,ต้น,มีผล/ขนาดใหญ่,2565,,
7877,PLTA0013,A,ก,1,กระท่อม ค. อายุเกิน 3 ปีขึ้นไป,ต้น,ไม่มีผล/ขนาดเล็ก,2565,,
7878,PLTA0013,A,ก,1,กระท่อม ค. อายุเกิน 3 ปีขึ้นไป,ต้น,มีผล/ขนาดใหญ่,2565,,
7879,PLTA0014,A,ก,1,กระทิง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,,
7880,PLTA0014,A,ก,1,กระทิง,ต้น,มีผล/ขนาดใหญ่,2565,,
7881,PLTA0015,A,ก,1,กระทุ่ม กระทุ่มทอง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7882,PLTA0015,A,ก,1,กระทุ่ม กระทุ่มทอง,ต้น,มีผล/ขนาดใหญ่,2565,220,
7883,PLTA0016,A,ก,1,กระบือ,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7884,PLTA0016,A,ก,1,กระบือ,ต้น,มีผล/ขนาดใหญ่,2565,220,
7885,PLTA0017,A,ก,1,กระพี้จั่น,ต้น,ไม่มีผล/ขนาดเล็ก,2565,640,
7886,PLTA0017,A,ก,1,กระพี้จั่น,ต้น,มีผล/ขนาดใหญ่,2565,"1,280",
7887,PLTA0018,A,ก,1,กร่าง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,190,
7888,PLTA0018,A,ก,1,กร่าง,ต้น,มีผล/ขนาดใหญ่,2565,380,
7889,PLTA0019,A,ก,1,กฤษณา,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"1,640",
7890,PLTA0019,A,ก,1,กฤษณา,ต้น,มีผล/ขนาดใหญ่,2565,"3,280",
7891,PLTA0020,A,ก,1,กล้วยพันธุ์ดี,กอ,ไม่มีผล/ขนาดเล็ก,2565,"1,440","กล้วย ลักษณะเกิดขึ้นเป็นกอ 
1) ถ้ามี 1 - 3 ต้นในกอ ให้ค่าทดแทนเป็นหน่วยต้น
2) ถ้ามีมากกว่า 3 ต้นขึ้นไป ให้นับเป็น 1 กอ ให้ค่าทดแทนเป็นหน่วยกอ"
7892,PLTA0020,A,ก,1,กล้วยพันธุ์ดี,กอ,มีผล/ขนาดใหญ่,2565,"1,440","กล้วย ลักษณะเกิดขึ้นเป็นกอ 
1) ถ้ามี 1 - 3 ต้นในกอ ให้ค่าทดแทนเป็นหน่วยต้น
2) ถ้ามีมากกว่า 3 ต้นขึ้นไป ให้นับเป็น 1 กอ ให้ค่าทดแทนเป็นหน่วยกอ"
7893,PLTA0020,A,ก,1,กล้วยพันธุ์ดี,ต้น,ไม่มีผล/ขนาดเล็ก,2565,360,"กล้วย ลักษณะเกิดขึ้นเป็นกอ 
1) ถ้ามี 1 - 3 ต้นในกอ ให้ค่าทดแทนเป็นหน่วยต้น
2) ถ้ามีมากกว่า 3 ต้นขึ้นไป ให้นับเป็น 1 กอ ให้ค่าทดแทนเป็นหน่วยกอ"
7894,PLTA0020,A,ก,1,กล้วยพันธุ์ดี,ต้น,มีผล/ขนาดใหญ่,2565,720,"กล้วย ลักษณะเกิดขึ้นเป็นกอ 
1) ถ้ามี 1 - 3 ต้นในกอ ให้ค่าทดแทนเป็นหน่วยต้น
2) ถ้ามีมากกว่า 3 ต้นขึ้นไป ให้นับเป็น 1 กอ ให้ค่าทดแทนเป็นหน่วยกอ"
7895,PLTA0021,A,ก,1,กล้วยพันธุ์ทั่วไป,กอ,ไม่มีผล/ขนาดเล็ก,2565,"1,280","กล้วย ลักษณะเกิดขึ้นเป็นกอ 
1) ถ้ามี 1 - 3 ต้นในกอ ให้ค่าทดแทนเป็นหน่วยต้น
2) ถ้ามีมากกว่า 3 ต้นขึ้นไป ให้นับเป็น 1 กอ ให้ค่าทดแทนเป็นหน่วยกอ"
7896,PLTA0021,A,ก,1,กล้วยพันธุ์ทั่วไป,กอ,มีผล/ขนาดใหญ่,2565,"1,280","กล้วย ลักษณะเกิดขึ้นเป็นกอ 
1) ถ้ามี 1 - 3 ต้นในกอ ให้ค่าทดแทนเป็นหน่วยต้น
2) ถ้ามีมากกว่า 3 ต้นขึ้นไป ให้นับเป็น 1 กอ ให้ค่าทดแทนเป็นหน่วยกอ"
7897,PLTA0021,A,ก,1,กล้วยพันธุ์ทั่วไป,ต้น,ไม่มีผล/ขนาดเล็ก,2565,335,"กล้วย ลักษณะเกิดขึ้นเป็นกอ 
1) ถ้ามี 1 - 3 ต้นในกอ ให้ค่าทดแทนเป็นหน่วยต้น
2) ถ้ามีมากกว่า 3 ต้นขึ้นไป ให้นับเป็น 1 กอ ให้ค่าทดแทนเป็นหน่วยกอ"
7898,PLTA0021,A,ก,1,กล้วยพันธุ์ทั่วไป,ต้น,มีผล/ขนาดใหญ่,2565,670,"กล้วย ลักษณะเกิดขึ้นเป็นกอ 
1) ถ้ามี 1 - 3 ต้นในกอ ให้ค่าทดแทนเป็นหน่วยต้น
2) ถ้ามีมากกว่า 3 ต้นขึ้นไป ให้นับเป็น 1 กอ ให้ค่าทดแทนเป็นหน่วยกอ"
7899,PLTA0022,A,ก,1,กล้วยพัด,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"1,200",
7900,PLTA0022,A,ก,1,กล้วยพัด,ต้น,มีผล/ขนาดใหญ่,2565,"2,090",
7901,PLTA0023,A,ก,1,ก่อ,ต้น,ไม่มีผล/ขนาดเล็ก,2565,640,
7902,PLTA0023,A,ก,1,ก่อ,ต้น,มีผล/ขนาดใหญ่,2565,"1,280",
7903,PLTA0024,A,ก,1,กะทัง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7904,PLTA0024,A,ก,1,กะทัง,ต้น,มีผล/ขนาดใหญ่,2565,220,
7905,PLTA0025,A,ก,1,กันเกรา ต้นเลา ทำเสา มันปลา,ต้น,ไม่มีผล/ขนาดเล็ก,2565,545,
7906,PLTA0025,A,ก,1,กันเกรา ต้นเลา ทำเสา มันปลา,ต้น,มีผล/ขนาดใหญ่,2565,"1,090",
7907,PLTA0026,A,ก,1,กัลปพฤกษ์,ต้น,ไม่มีผล/ขนาดเล็ก,2565,435,
7908,PLTA0026,A,ก,1,กัลปพฤกษ์,ต้น,มีผล/ขนาดใหญ่,2565,870,
7909,PLTA0027,A,ก,1,กานพูล,ต้น,ไม่มีผล/ขนาดเล็ก,2565,165,
7910,PLTA0027,A,ก,1,กานพูล,ต้น,มีผล/ขนาดใหญ่,2565,330,
7911,PLTA0028,A,ก,1,กาแฟ,ต้น,ไม่มีผล/ขนาดเล็ก,2565,535,
7912,PLTA0028,A,ก,1,กาแฟ,ต้น,มีผล/ขนาดใหญ่,2565,"1,070",
7913,PLTA0029,A,ก,1,การบูร,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7914,PLTA0029,A,ก,1,การบูร,ต้น,มีผล/ขนาดใหญ่,2565,220,
7915,PLTA0030,A,ก,1,การเวก,ต้น,ไม่มีผล/ขนาดเล็ก,2565,410,
7916,PLTA0030,A,ก,1,การเวก,ต้น,มีผล/ขนาดใหญ่,2565,820,
7917,PLTA0031,A,ก,1,กาหลง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,835,
7918,PLTA0031,A,ก,1,กาหลง,ต้น,มีผล/ขนาดใหญ่,2565,"1,670",
7919,PLTA0032,A,ก,1,กางหลวง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,,
7920,PLTA0032,A,ก,1,กางหลวง,ต้น,มีผล/ขนาดใหญ่,2565,,
7921,PLTA0033,A,ก,1,กุ่ม,ต้น,ไม่มีผล/ขนาดเล็ก,2565,220,
7922,PLTA0033,A,ก,1,กุ่ม,ต้น,มีผล/ขนาดใหญ่,2565,440,
7923,PLTA0034,A,ก,1,เกษมณี,ต้น,ไม่มีผล/ขนาดเล็ก,2565,510,
7924,PLTA0034,A,ก,1,เกษมณี,ต้น,มีผล/ขนาดใหญ่,2565,980,
7925,PLTA0035,A,ก,1,แก่นขี้หนู,ต้น,ไม่มีผล/ขนาดเล็ก,2565,200,
7926,PLTA0035,A,ก,1,แก่นขี้หนู,ต้น,มีผล/ขนาดใหญ่,2565,400,
7927,PLTA0036,A,ก,1,แก้ว,ต้น,ไม่มีผล/ขนาดเล็ก,2565,210,
7928,PLTA0036,A,ก,1,แก้ว,ต้น,มีผล/ขนาดใหญ่,2565,420,
7929,PLTA0037,A,ก,1,โกโก้,ต้น,ไม่มีผล/ขนาดเล็ก,2565,350,
7930,PLTA0037,A,ก,1,โกโก้,ต้น,มีผล/ขนาดใหญ่,2565,700,
7931,PLTA0038,A,ก,1,โกงกาง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7932,PLTA0038,A,ก,1,โกงกาง,ต้น,มีผล/ขนาดใหญ่,2565,220,
7933,PLTA0039,A,ก,1,โกสน,ต้น,ไม่มีผล/ขนาดเล็ก,2565,275,
7934,PLTA0039,A,ก,1,โกสน,ต้น,มีผล/ขนาดใหญ่,2565,550,
7935,PLTA0040,A,ข,1,ขนุนพันธุ์ดี,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"2,710",
7936,PLTA0040,A,ข,1,ขนุนพันธุ์ดี,ต้น,มีผล/ขนาดใหญ่,2565,"5,420",
7937,PLTA0041,A,ข,1,ขนุนพันธุ์พื้นเมือง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"2,575",
7938,PLTA0041,A,ข,1,ขนุนพันธุ์พื้นเมือง,ต้น,มีผล/ขนาดใหญ่,2565,"5,150",
7939,PLTA0042,A,ข,1,ขนุนละมุด,ต้น,ไม่มีผล/ขนาดเล็ก,2565,150,
7940,PLTA0042,A,ข,1,ขนุนละมุด,ต้น,มีผล/ขนาดใหญ่,2565,300,
7941,PLTA0043,A,ข,1,ขนุนสำปะลอ,ต้น,ไม่มีผล/ขนาดเล็ก,2565,900,
7942,PLTA0043,A,ข,1,ขนุนสำปะลอ,ต้น,มีผล/ขนาดใหญ่,2565,"1,900",
7943,PLTA0044,A,ข,1,ข่อย,ต้น,ไม่มีผล/ขนาดเล็ก,2565,545,
7944,PLTA0044,A,ข,1,ข่อย,ต้น,มีผล/ขนาดใหญ่,2565,"1,090",
7945,PLTA0045,A,ข,1,ข่อยดัด,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"7,800",
7946,PLTA0045,A,ข,1,ข่อยดัด,ต้น,มีผล/ขนาดใหญ่,2565,"9,600",
7947,PLTA0046,A,ข,1,ขี้เถ้า,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7948,PLTA0046,A,ข,1,ขี้เถ้า,ต้น,มีผล/ขนาดใหญ่,2565,220,
7949,PLTA0047,A,ข,1,ขี้หนอน,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7950,PLTA0047,A,ข,1,ขี้หนอน,ต้น,มีผล/ขนาดใหญ่,2565,220,
7951,PLTA0048,A,ข,1,ขี้เหล็ก ทรงบาดาล,ต้น,ไม่มีผล/ขนาดเล็ก,2565,500,
7952,PLTA0048,A,ข,1,ขี้เหล็ก ทรงบาดาล,ต้น,มีผล/ขนาดใหญ่,2565,870,
7953,PLTA0049,A,ข,1,ขี้เหล็กใหญ่,ต้น,ไม่มีผล/ขนาดเล็ก,2565,400,
7954,PLTA0049,A,ข,1,ขี้เหล็กใหญ่,ต้น,มีผล/ขนาดใหญ่,2565,800,
7955,PLTA0050,A,ข,1,เข็มปัตตาเวีย,ต้น,ไม่มีผล/ขนาดเล็ก,2565,250,
7956,PLTA0050,A,ข,1,เข็มปัตตาเวีย,ต้น,มีผล/ขนาดใหญ่,2565,350,
7957,PLTA0051,A,ข,1,เข็มสามสี,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7958,PLTA0051,A,ข,1,เข็มสามสี,ต้น,มีผล/ขนาดใหญ่,2565,220,
7959,PLTA0052,A,ข,1,เขวา,ต้น,ไม่มีผล/ขนาดเล็ก,2565,640,
7960,PLTA0052,A,ข,1,เขวา,ต้น,มีผล/ขนาดใหญ่,2565,"1,280",
7961,PLTA0053,A,ข,1,เขี้ยวกระแต,ต้น,ไม่มีผล/ขนาดเล็ก,2565,205,
7962,PLTA0053,A,ข,1,เขี้ยวกระแต,ต้น,มีผล/ขนาดใหญ่,2565,410,
7963,PLTA0054,A,ข,1,ไข่เน่า,ต้น,ไม่มีผล/ขนาดเล็ก,2565,160,
7964,PLTA0054,A,ข,1,ไข่เน่า,ต้น,มีผล/ขนาดใหญ่,2565,320,
7965,PLTA0055,A,ค,1,คริสต์มาส,ต้น,ไม่มีผล/ขนาดเล็ก,2565,350,
7966,PLTA0055,A,ค,1,คริสต์มาส,ต้น,มีผล/ขนาดใหญ่,2565,550,
7967,PLTA0056,A,ค,1,คริสติน่า,ต้น,ไม่มีผล/ขนาดเล็ก,2565,180,
7968,PLTA0056,A,ค,1,คริสติน่า,ต้น,มีผล/ขนาดใหญ่,2565,300,
7969,PLTA0057,A,ค,1,ควินิน,ต้น,ไม่มีผล/ขนาดเล็ก,2565,410,
7970,PLTA0057,A,ค,1,ควินิน,ต้น,มีผล/ขนาดใหญ่,2565,820,
7971,PLTA0058,A,ค,1,ค้อ,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
7972,PLTA0058,A,ค,1,ค้อ,ต้น,มีผล/ขนาดใหญ่,2565,220,
7973,PLTA0059,A,ค,1,คอแลน ลิ้นจี่ป่า หมักแวว มะแง้ว,ต้น,ไม่มีผล/ขนาดเล็ก,2565,320,
7974,PLTA0059,A,ค,1,คอแลน ลิ้นจี่ป่า หมักแวว มะแง้ว,ต้น,มีผล/ขนาดใหญ่,2565,640,
7975,PLTA0060,A,ค,1,คัดเค้า,ต้น,ไม่มีผล/ขนาดเล็ก,2565,160,
7976,PLTA0060,A,ค,1,คัดเค้า,ต้น,มีผล/ขนาดใหญ่,2565,270,
7977,PLTA0061,A,ค,1,คันสูง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,100,
7978,PLTA0061,A,ค,1,คันสูง,ต้น,มีผล/ขนาดใหญ่,2565,200,
7979,PLTA0062,A,ค,1,คาง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,260,
7980,PLTA0062,A,ค,1,คาง,ต้น,มีผล/ขนาดใหญ่,2565,320,
7981,PLTA0063,A,ค,1,คูณ ราชพฤกษ์,ต้น,ไม่มีผล/ขนาดเล็ก,2565,1250,
7982,PLTA0063,A,ค,1,คูณ ราชพฤกษ์,ต้น,มีผล/ขนาดใหญ่,2565,2500,
7983,PLTA0064,A,ค,1,แค (แคบ้าน),ต้น,ไม่มีผล/ขนาดเล็ก,2565,500,
7984,PLTA0064,A,ค,1,แค (แคบ้าน),ต้น,มีผล/ขนาดใหญ่,2565,1000,
7985,PLTA0065,A,ค,1,แคแสด,ต้น,ไม่มีผล/ขนาดเล็ก,2565,,
7986,PLTA0065,A,ค,1,แคแสด,ต้น,มีผล/ขนาดใหญ่,2565,,
7987,PLTA0066,A,ค,1,แคทราย แคป่า แคนา,ต้น,ไม่มีผล/ขนาดเล็ก,2565,640,
7988,PLTA0066,A,ค,1,แคทราย แคป่า แคนา,ต้น,มีผล/ขนาดใหญ่,2565,1280,
7989,PLTA0067,A,ค,1,แคฝรั่ง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,1045,
7990,PLTA0067,A,ค,1,แคฝรั่ง,ต้น,มีผล/ขนาดใหญ่,2565,2090,
7991,PLTA0068,A,ง,1,ง้าว,ต้น,ไม่มีผล/ขนาดเล็ก,2565,640,
7992,PLTA0068,A,ง,1,ง้าว,ต้น,มีผล/ขนาดใหญ่,2565,"1,280",
7993,PLTA0069,A,ง,1,งิ้ว (นุ่น),ต้น,ไม่มีผล/ขนาดเล็ก,2565,740,
7994,PLTA0069,A,ง,1,งิ้ว (นุ่น),ต้น,มีผล/ขนาดใหญ่,2565,"1,480",
7995,PLTA0070,A,ง,1,เงาะพันธุ์ดี ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"1,360",
7996,PLTA0070,A,ง,1,เงาะพันธุ์ดี ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,ต้น,มีผล/ขนาดใหญ่,2565,"1,360",
7997,PLTA0070,A,ง,1,เงาะพันธุ์ดี ข. ขนาดกลาง สูงตั้งแต่ 2 เมตร ขึ้นไป,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"3,250",
7998,PLTA0070,A,ง,1,เงาะพันธุ์ดี ข. ขนาดกลาง สูงตั้งแต่ 2 เมตร ขึ้นไป,ต้น,มีผล/ขนาดใหญ่,2565,"3,250",
7999,PLTA0070,A,ง,1,เงาะพันธุ์ดี ค. ขนาดใหญ่ มีผลแล้ว,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"6,900",
8000,PLTA0070,A,ง,1,เงาะพันธุ์ดี ค. ขนาดใหญ่ มีผลแล้ว,ต้น,มีผล/ขนาดใหญ่,2565,"6,900",
8001,PLTA0071,A,ง,1,เงาะพันธุ์พื้นเมือง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"1,140",
8002,PLTA0071,A,ง,1,เงาะพันธุ์พื้นเมือง,ต้น,มีผล/ขนาดใหญ่,2565,"1,790",
8003,PLTA0072,A,จ,1,จวง,ต้น,ไม่มีผล/ขนาดเล็ก,2565,160,
8004,PLTA0072,A,จ,1,จวง,ต้น,มีผล/ขนาดใหญ่,2565,320,
8005,PLTA0073,A,จ,0,จั๋ง จั๋งไทย จั๋งจีน,กอ,ไม่มีผล/ขนาดเล็ก,2565,200,
8006,PLTA0073,A,จ,0,จั๋ง จั๋งไทย จั๋งจีน,กอ,มีผล/ขนาดใหญ่,2565,300,
8007,PLTA0073,A,จ,0,จั๋ง จั๋งไทย จั๋งจีน,ต้น,ไม่มีผล/ขนาดเล็ก,2565,,
8008,PLTA0073,A,จ,0,จั๋ง จั๋งไทย จั๋งจีน,ต้น,มีผล/ขนาดใหญ่,2565,,
8009,PLTA0074,A,จ,1,จัน จันอิน จันโอ จันลูกหอม,ต้น,ไม่มีผล/ขนาดเล็ก,2565,220,
8010,PLTA0074,A,จ,1,จัน จันอิน จันโอ จันลูกหอม,ต้น,มีผล/ขนาดใหญ่,2565,440,
8011,PLTA0075,A,จ,1,จันทน์ จันทน์หอม จันทน์พม่า จันทน์ชะมด จันทน์ขาว,ต้น,ไม่มีผล/ขนาดเล็ก,2565,1095,
8012,PLTA0075,A,จ,1,จันทน์ จันทน์หอม จันทน์พม่า จันทน์ชะมด จันทน์ขาว,ต้น,มีผล/ขนาดใหญ่,2565,2190,
8013,PLTA0076,A,จ,1,จันทน์เทศ จันทน์บ้าน,ต้น,ไม่มีผล/ขนาดเล็ก,2565,110,
8014,PLTA0076,A,จ,1,จันทน์เทศ จันทน์บ้าน,ต้น,มีผล/ขนาดใหญ่,2565,220,
8015,PLTA0077,A,จ,1,จันทน์ผา จันทร์แดง ลักกะจันทน์ ก. ความสูงไม่ถึง 2.50 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2565,"2,500",
8016,PLTA0077,A,จ,1,จันทน์ผา จันทร์แดง ลักกะจันทน์ ก. ความสูงไม่ถึง 2.50 เมตร,ต้น,มีผล/ขนาดใหญ่,2565,"2,500",
